FacilityType,SupplyChainFlow,ShipToParty,ShipToCountry,ShipToName,SoldToName,ABCClass,Account,Segment,Material,MaterialDescription,ProductGroup,ProductOrigin,Commodity,QuantityInMT,TotalSalesValue,TotalCOGS,GM,TotalStorageCostPerYear,TotalHandlingCost,TotalDemurrageCost,IOC,TotalTransportCost,CBM,TotalS&D,SGA,PTOC,PTOC_60,PTOC_30,PTOC_30_8,PTOC_30_notcharged,CBMAI,EBITAI
Portena - NL,NZ Indirect,4006405,Germany,CONDIO GMBH WERDER,CONDIO GMBH,A,Condio,Managed,115016,MPI 4900 K 20KG MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,5.4,47940,35222.47798686601,12717.522013133988,115.80150437009515,206.3567270257499,193.93181935104982,3503.975213508487,474.53000000000003,11726.901962387094,990.6200507,509.71504577572523,738.8013698630136,738.8013698630136,492.5342465753424,157.61095890410957,88.65616438356165,8222.926748878606,7713.211703102881
Portena - NL,NZ Indirect,4006484,Netherlands,KH DAIRY SOURCING  B.V.,KH DAIRY SOURCING  B.V.,C,KH Dairy Sourcing,Smart Serve,100733,MPC85 4861 CWS K 20kg PPK,Milk Protein Concentrate >=80%,New Zealand,MPC,45,542052,436065.1911,105986.80885622499,965.0125364174595,1719.6393918812491,1616.0984945920818,40124.72140116066,1006.66,100679.3984333342,5307.410422890791,4247.625381464377,5569.027397260274,5569.027397260274,5569.027397260274,0,0,60554.67703217353,56307.05165070915
Portena - NL,NZ Indirect,4006581,France,LACTINOV ABBEVILLE,AZELIS FRANCE SAS,C,Azelis,Semi Managed,115016,MPI 4900 K 20KG MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,9.600000000000001,130140,110248.65631436356,19891.343685636442,205.86934110239142,366.85640360133317,344.7676788463108,6229.289268459532,902.8000000000001,18071.050262086406,1820.2934235500354,906.1600813790672,2674.1095890410957,2674.1095890410957,1337.0547945205478,855.7150684931506,481.3397260273972,11841.760993626875,10935.600912247808
Portena - NL,NZ Indirect,4007759,Netherlands,HEARTHSIDE EUROPE,HEARTHSIDE EUROPE,C,Hearthside,Semi Managed,113329,CaCte 390 SusStab Disp K 20kgMBG,Calcium Caseinate,New Zealand,Caseinate,6,90000,71871.93514228988,18128.064857710124,128.6683381889946,229.2852522508332,215.47979927894423,23270.14395769789,181.43,17373.201467991352,754.8633897187719,566.3500508619169,924.6575342465753,924.6575342465753,924.6575342465753,0,0,-5896.94249,-6463.292541
Portena - NL,NZ Indirect,4008204,Croatia,AMINOLABS ATLANTIC D.O.O.,EMPWR D.O.O,C,EMPWR D.O.O,Smart Serve,104517,CaCte 3800 Sstab 20kg MBG,Calcium Caseinate,New Zealand,Caseinate,1.6,32480,25648.856535321982,6831.143464678018,34.31155685039857,61.142733933555526,57.46127980771846,4653.8071243654895,816.1439999999999,5862.083894086346,969.0595705916725,151.02668022984452,333.6986301369863,333.6986301369863,333.6986301369863,0,0,1208.2767697208565,1057.250089491012
Portena - NL,NZ Indirect,4008204,Croatia,AMINOLABS ATLANTIC D.O.O.,EMPWR D.O.O,C,EMPWR D.O.O,Smart Serve,104642,WPI 895 IX 25KG MBG,Whey Protein Isolate,New Zealand,WPC,0.5,11085,8873.592129396353,2211.407870603647,8.577889213,19.10710435,17.95664993991202,581.2954103167641,204.036,1961.7302270968994,249.67764350674776,47.19583757182641,113.88698630136986,113.88698630136986,113.88698630136986,0,0,1380.4348167801354,1333.238979208309
Portena - NL,NZ Indirect,4008376,Germany,DMK BABY STRUECKHAUSEN GMBH,DMK BABY STRUECKHAUSEN GMBH,C,DMK Group,Smart Serve,111061,DC WHEY HYD 917 HAL/K 25KG MBG,Whey Hydrolysates,Unknown Origin,Whey,14.649999999999999,251017.5,90266.02687258979,160751.47312741022,359.04593418452777,559.8381575791177,526.1298432394221,2756.852747830088,1048.33,158258.12919240716,2493.3439350030676,1382.8380408545138,2578.946917808219,2578.946917808219,2578.946917808219,0,0,155501.27644457706,154118.43840372254
Portena - NL,NZ Indirect,4009232,Germany,CONDETTA GMBH & CO. KG,CONDETTA GMBH & CO. KG,B,Condetta,Managed,103791,MPC85 4855 K EU 20kg MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,0.02,0,136.80500785854775,-136.8050079,0.428894461,0.764284174,0.7182659975964808,2.866622752,168.56,-307.2764525,170.4714446323959,1.8878335028730564,0,0,0,0,0,-310.1430752,-312.0309087
Portena - NL,NZ Indirect,4009289,Germany,DIRKS FULFILLMENT GMBH,ACTIVE NUTRITION INTERNATIONAL GMBH,C,Active Nutrition,Semi Managed,115016,MPI 4900 K 20KG MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,9.6,102720,82553.96988200716,20166.030117992836,205.86934110239136,366.8564036013331,344.76767884631073,6229.289268459532,473.94,18774.59669,1391.4334235500353,906.1600814,1583.0136986301368,1583.0136986301368,1055.3424657534247,337.7095890410959,189.96164383561643,12545.307425983268,11639.147344604202
Portena - NL,NZ Indirect,4009524,Germany,BENFIT-NUTRITION GMBH,BENFIT-NUTRITION GMBH,C,Benfit-Nutrition,Smart Serve,115016,MPI 4900 K 20KG MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,0.02,0,181.85034185082873,-181.8503419,0.428894461,0.764284174,0.7182659975964808,12.977685975957359,0,-183.7617865,1.9114446323959067,1.8878335028730564,0,0,0,0,0,-196.7394725,-198.627306
Portena - NL,NZ Indirect,4009899,France,EPILOG C/O GEONOSIS,SO SHAPE SAS,C,So Shape,Smart Serve,115016,MPI 4900 K 20KG MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,9,87300,84967.53061228196,2332.469388,193.0025072834919,343.92787837624985,323.2196989184163,5839.958689180812,1015.4685714285714,456.85073171131035,1875.6186560067295,849.5250762928754,0,0,0,0,0,-5383.107957,-6232.633034
Portena - NL,NZ Indirect,4010841,France,FRANCE CULINAIRE DEVELOP SAS,AZELIS FRANCE SAS,C,Azelis,Semi Managed,100733,MPC85 4861 CWS K 20kg PPK,Milk Protein Concentrate >=80%,New Zealand,MPC,3.6,52500,34477.856530130644,18022.143469869356,77.20100291339676,137.57115135049995,129.28787956736653,3209.977712092853,4021.34,13656.743436038092,4365.4000338312635,339.81003051715015,1078.7671232876712,1078.7671232876712,539.3835616438356,345.2054794520548,194.1780821917808,10446.765723945238,10106.955693428088
Portena - NL,NZ Indirect,4011582,Germany,RUDOLF ROSE SPEDITION,INDUSTRIEBERATUNG J.KNOBEL GMBH,C,Industrieberatung J.Knobel,Smart Serve,103791,MPC85 4855 K EU 20kg MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,54.6,456780,372778.28386683756,84001.71613316244,1170.8818775198508,2086.4957954825823,1960.8661734383925,7825.880113426257,1770.01,77013.46228672161,6988.253846440825,5153.785462843443,7039.4178082191775,7039.4178082191775,4692.945205479452,1501.7424657534245,844.7301369863013,69187.58217329535,64033.796710451905
Portena - NL,NZ Indirect,4012484,Germany,FRIESLAND CAMPINA KIEVIT GMBH,FRIESLAND CAMPINA KIEVIT GMBH,A,FrieslandCampina,FrieslandCampina,104613,ACas 7417 Min 30# all-in 10% 25kg MBG,Acid Casein,New Zealand,Casein,127,1936080,1614917.0649834257,321162.93501657434,2178.783860000309,4853.204505975969,4560.989084737653,70938.38586621694,3527.25,306042.7075658604,15120.22745071393,11987.742743243907,60631.726027397264,39782.46575342466,19891.23287671233,26073.915616438357,14666.577534246575,235104.32169964348,223116.57895639958
Portena - NL,NZ Indirect,4012630,Germany,KIPPING LAGER-HANDEL-LOGISTIK,ANONA GMBH,A,Anona,Managed,104642,WPI 895 IX 25KG MBG,Whey Protein Isolate,New Zealand,WPC,82.175,1564475,1166975.4876224361,397499.51237756386,1409.7760920907508,3140.2526006187027,2951.1754176245404,95535.90068556018,5675.74,384322.5682672299,13176.944110333992,7756.635905,32146.746575342466,32146.746575342466,16073.373287671233,10286.958904109588,5786.414383561643,288786.6675816697,281030.03167674004
Portena - NL,NZ Indirect,4012630,Germany,KIPPING LAGER-HANDEL-LOGISTIK,ANONA GMBH,A,Anona,Managed,104668,MLKMIN 997 UHT 25KG MBG,Milk Minerals,New Zealand,Whey,4.75,33962.5,13325.358052422958,20637.14194757704,162.97989503939314,181.51749136524296,170.58817442916418,461.1313482586539,968.24,19153.81638674324,1483.3255608338004,448.36045693235087,697.8595890410959,697.8595890410959,348.92979452054794,223.31506849315068,125.61472602739725,18692.685038484586,18244.324581552235
Portena - NL,NZ Indirect,4012630,Germany,KIPPING LAGER-HANDEL-LOGISTIK,ANONA GMBH,A,Anona,Managed,113329,CaCte 390 SusStab Disp K 20kgMBG,Calcium Caseinate,New Zealand,Caseinate,10.2,173400,157681.35003880702,15718.649961192976,218.73617492129083,389.78492882641643,366.3156587742052,39559.24472808641,782.04,13961.773198671064,1756.8767625219125,962.7950864652587,3563.013698630137,3563.013698630137,1781.5068493150684,1140.1643835616437,641.3424657534246,-25597.47153,-26560.26662
Portena - NL,NZ Indirect,4012630,Germany,KIPPING LAGER-HANDEL-LOGISTIK,ANONA GMBH,A,Anona,Managed,114351,WPC 80 Chs 4501 Inst K 20kgMBG,WPC 80% (Cheese),New Zealand,WPC,287,3776000,2939182.781950796,836817.218,6154.635510040242,10967.477899331521,10307.11707,159080.1671653407,15390.009999999998,793997.9775743227,42819.240474881255,27090.41076622836,77589.04109589041,77589.04109589041,38794.520547945205,24828.49315068493,13966.027397260274,634917.8104,607827.3996427536
Portena - NL,NZ Indirect,4012630,Germany,KIPPING LAGER-HANDEL-LOGISTIK,ANONA GMBH,A,Anona,Managed,120874,WPC80 CHS 450 INST 20KG MBG,WPC 80% (Cheese),New Zealand,WPC,114.02000000000001,1533569,1245488.4143292778,288080.5856707222,2445.127320051528,4357.1840769400005,4094.834452297537,73928.12090623843,5899.5999999999995,271283.8398214331,16796.745849289066,10762.538799879296,31511.691780821915,31511.691780821915,15755.845890410958,10083.741369863013,5672.104520547944,197355.71891519468,186593.1801153154
Portena - NL,NZ Indirect,4012760,Denmark,FAYREFIELD FOODS A/S,FAYREFIELD FOODS A/S,A,Fayrefield,Semi Managed,112284,WPC80 CHS 550 25KG MBG (FUNCTIONAL),WPC 80% (Cheese),New Zealand,WPC,55.2,690336,514986.00891126134,175349.99108873866,946.9989690710004,2109.4243207076656,1982.4141533662869,33372.89214288214,4440.54,165870.61364559372,9479.377443144953,5210.420467929636,10638.739726027397,10638.739726027397,7092.493150684932,2269.5978082191778,1276.6487671232876,132497.7215027116,127287.30103478195
Portena - NL,NZ Indirect,4013092,France,TRANSPORTS LE GUEVEL,AZELIS FRANCE SAS,C,Azelis,Semi Managed,100733,MPC85 4861 CWS K 20kg PPK,Milk Protein Concentrate >=80%,New Zealand,MPC,9.6,139680,91940.95074701506,47739.04925298494,205.86934110239136,366.8564036013331,344.76767884631073,8559.940565580942,2140.86,44680.69582943491,3058.3534235500356,906.1600814,2870.1369863013697,2870.1369863013697,1435.0684931506848,918.4438356164383,516.6246575342466,36120.755263853964,35214.59518
Portena - NL,NZ Indirect,4013679,Netherlands,VAN DALEN C/O JONKER & SCHUT B,VAN DALEN DAIRY TRADING BV.,C,Van Dalen Dairy Trading,Smart Serve,100714,MPC85 4851 LL K ABT 20KG PPK,Milk Protein Concentrate >=80%,New Zealand,MPC,0.32,1152,910.1554552031381,241.8445447968619,5.718592808399761,12.228546786711105,11.492255961543693,112.05279152753225,0,212.40514924020732,29.43939555665456,30.205336045968902,5.917808219178082,5.917808219178082,5.917808219178082,0,0,100.35235771267507,70.14702166670617
Portena - NL,NZ Indirect,4013679,Netherlands,VAN DALEN C/O JONKER & SCHUT B,VAN DALEN DAIRY TRADING BV.,C,Van Dalen Dairy Trading,Smart Serve,103630,DC WHEY HYD 917 HAL/K EU 25KG MBG,Whey Hydrolysates,Unknown Origin,Whey,0.025,90,31.26246228449118,58.73753771550882,0.428894461,0.9553552177118051,0.897832497,11.753400146156155,0,56.455455540171435,2.282082175337388,2.3597918785913206,0.46232876712328763,0.46232876712328763,0.46232876712328763,0,0,44.70205539401528,42.34226351542396
Portena - NL,NZ Indirect,4013679,Netherlands,VAN DALEN C/O JONKER & SCHUT B,VAN DALEN DAIRY TRADING BV.,C,Van Dalen Dairy Trading,Smart Serve,103791,MPC85 4855 K EU 20kg MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,0.04,144,104.56348206522863,39.43651793477137,0.857788921,1.528568348338888,1.4365319951929616,5.733245504,0,35.61362866997956,3.8228892647918133,3.775667005746113,0.7397260273972602,0.7397260273972602,0.7397260273972602,0,0,29.88038316563798,26.10471615989187
Portena - NL,NZ Indirect,4013679,Netherlands,VAN DALEN C/O JONKER & SCHUT B,VAN DALEN DAIRY TRADING BV.,C,Van Dalen Dairy Trading,Smart Serve,104504,NACTE 1808 20% R150UM ABT 20KG MBG,Sodium Caseinate,New Zealand,Caseinate,0.18,648,413.61339586834475,234.38660413165525,2.7571786754784555,6.878557567524996,6.464393978368326,121.76711358586078,0,218.28647391028346,16.100130221371778,16.990501525857507,3.328767123287671,3.328767123287671,3.328767123287671,0,0,96.51936032442268,79.52885879856517
Portena - NL,NZ Indirect,4013679,Netherlands,VAN DALEN C/O JONKER & SCHUT B,VAN DALEN DAIRY TRADING BV.,C,Van Dalen Dairy Trading,Smart Serve,104517,CaCte 3800 Sstab 20kg MBG,Calcium Caseinate,New Zealand,Caseinate,0.06,216,176.17850513653326,39.82149486346674,1.2866833818899461,2.292852522508332,2.154797992789442,174.51776716370586,0,34.08716096627902,5.734333897,5.663500508619169,1.1095890410958904,1.1095890410958904,1.1095890410958904,0,0,-140.4306062,-146.0941067
Portena - NL,NZ Indirect,4013679,Netherlands,VAN DALEN C/O JONKER & SCHUT B,VAN DALEN DAIRY TRADING BV.,C,Van Dalen Dairy Trading,Smart Serve,104527,CACTE 3808 SSTAB ABT 20KG MBG,Calcium Caseinate,New Zealand,Caseinate,0.32,1152,4723.820170465384,-3571.82017,6.238464881890647,12.228546786711105,11.492255961543693,808.6743833235948,0,-3601.779438,29.959267630145447,30.205336045968902,5.917808219178082,5.917808219178082,5.917808219178082,0,0,-4410.453821,-4440.659157
Portena - NL,NZ Indirect,4013679,Netherlands,VAN DALEN C/O JONKER & SCHUT B,VAN DALEN DAIRY TRADING BV.,C,Van Dalen Dairy Trading,Smart Serve,104613,ACas 7417 Min 30# all-in 10% 25kg MBG,Acid Casein,New Zealand,Casein,0.125,725,471.8983501709687,253.10164982903132,2.144472303,4.776776088559025,4.489162484978005,69.82124593131589,0,241.69123895234438,11.410410876686939,11.798959392956602,3.7243150684931505,3.7243150684931505,3.7243150684931505,0,0,171.8699930210285,160.07103362807192
Portena - NL,NZ Indirect,4013679,Netherlands,VAN DALEN C/O JONKER & SCHUT B,VAN DALEN DAIRY TRADING BV.,C,Van Dalen Dairy Trading,Smart Serve,104642,WPI 895 IX 25KG MBG,Whey Protein Isolate,New Zealand,WPC,0.125,450,221.48073376217738,228.51926623782262,2.144472303,4.776776088559025,4.489162484978005,145.32385257919103,0,217.10885536113568,11.410410876686939,11.798959392956602,2.3116438356164384,2.3116438356164384,2.3116438356164384,0,0,71.78500278194466,59.98604338898805
Portena - NL,NZ Indirect,4013679,Netherlands,VAN DALEN C/O JONKER & SCHUT B,VAN DALEN DAIRY TRADING BV.,C,Van Dalen Dairy Trading,Smart Serve,104668,MLKMIN 997 UHT 25KG MBG,Milk Minerals,New Zealand,Whey,0.175,17.5,488.13270060025303,-470.6327006,6.004522448819747,6.687486523982635,6.2848274789692065,16.989049672687248,0,-489.6095371,18.97683645177159,16.518543150139244,0.08989726,0.08989726,0.08989726,0,0,-506.5985867,-523.1171299
Portena - NL,NZ Indirect,4013679,Netherlands,VAN DALEN C/O JONKER & SCHUT B,VAN DALEN DAIRY TRADING BV.,C,Van Dalen Dairy Trading,Smart Serve,110170,CaCte 3808 Sstab ABT 20kg MBG,Calcium Caseinate,New Zealand,Caseinate,0.18,648,628.1192597751239,19.88074022487615,3.8600501456698377,6.878557567524996,6.464393978368326,370.6918090329194,0,2.677738533,17.20300169156316,16.990501525857507,3.328767123287671,3.328767123287671,3.328767123287671,0,0,-368.0140705,-385.004572
Portena - NL,NZ Indirect,4013679,Netherlands,VAN DALEN C/O JONKER & SCHUT B,VAN DALEN DAIRY TRADING BV.,C,Van Dalen Dairy Trading,Smart Serve,111061,DC WHEY HYD 917 HAL/K 25KG MBG,Whey Hydrolysates,Unknown Origin,Whey,0.125,450,352.5043851660936,97.49561483390642,3.0635318616427285,4.776776088559025,4.489162484978005,23.52263436715092,0,85.16614439872666,12.329470435179758,11.798959392956602,2.3116438356164384,2.3116438356164384,2.3116438356164384,0,0,61.64351003157574,49.84455063861913
Portena - NL,NZ Indirect,4013679,Netherlands,VAN DALEN C/O JONKER & SCHUT B,VAN DALEN DAIRY TRADING BV.,C,Van Dalen Dairy Trading,Smart Serve,111683,DC NACTE 167 HAL/K 20KG MBG,Sodium Caseinate,Unknown Origin,Caseinate,0.42,1512,888.5668879498569,623.4331120501431,9.006783673229622,16.049967657558323,15.083585949526096,15.554545204053374,0,583.2927747698291,40.14033728031404,39.64450356033418,7.767123287671232,7.767123287671232,7.767123287671232,0,0,567.7382295657757,528.0937260054415
Portena - NL,NZ Indirect,4013679,Netherlands,VAN DALEN C/O JONKER & SCHUT B,VAN DALEN DAIRY TRADING BV.,C,Van Dalen Dairy Trading,Smart Serve,112284,WPC80 CHS 550 25KG MBG (FUNCTIONAL),WPC 80% (Cheese),New Zealand,WPC,1.075,3870,1779.601424883636,2090.398575116364,18.442461807089227,41.080274361607614,38.60679737081084,649.9249828550417,0,1992.2690415768564,98.12953353950768,101.47105077942678,19.88013698630137,19.88013698630137,19.88013698630137,0,0,1342.3440587218147,1240.8730079423879
Portena - NL,NZ Indirect,4013679,Netherlands,VAN DALEN C/O JONKER & SCHUT B,VAN DALEN DAIRY TRADING BV.,C,Van Dalen Dairy Trading,Smart Serve,112960,MPC85 4882 MEDAPP HAL/K 20KG MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,0.1,360,319.44935471838863,40.55064528161137,2.0104427842030406,3.8214208708472204,3.591329987982404,53.851206338716636,0,31.12745164,9.423193643032665,9.439167514365282,1.8493150684931505,1.8493150684931505,1.8493150684931505,0,0,-22.7237547,-32.16292221
Portena - NL,NZ Indirect,4013679,Netherlands,VAN DALEN C/O JONKER & SCHUT B,VAN DALEN DAIRY TRADING BV.,C,Van Dalen Dairy Trading,Smart Serve,113329,CaCte 390 SusStab Disp K 20kgMBG,Calcium Caseinate,New Zealand,Caseinate,0.34,1224,1070.5973666542334,153.40263334576662,7.291205830709695,12.992830960880548,12.210521959140173,1318.6414909362138,0,120.9080745950362,32.49455875073042,32.09316954884196,6.287671232876712,6.287671232876712,6.287671232876712,0,0,-1197.733416,-1229.826586
Portena - NL,NZ Indirect,4013679,Netherlands,VAN DALEN C/O JONKER & SCHUT B,VAN DALEN DAIRY TRADING BV.,C,Van Dalen Dairy Trading,Smart Serve,114351,WPC 80 Chs 4501 Inst K 20kgMBG,WPC 80% (Cheese),New Zealand,WPC,0.06,216,99.46667585868587,116.53332414131413,1.2866833818899461,2.292852522508332,2.154797992789442,33.25717780460084,0,110.7989902441264,5.734333897,5.663500508619169,1.1095890410958904,1.1095890410958904,1.1095890410958904,0,0,77.54181243952556,71.87831193090639
Portena - NL,NZ Indirect,4013679,Netherlands,VAN DALEN C/O JONKER & SCHUT B,VAN DALEN DAIRY TRADING BV.,C,Van Dalen Dairy Trading,Smart Serve,114574,MPC70 4703 LH K ABT 20KG MBG,Milk Protein Concentrate 70,New Zealand,MPC,0.3,1080,680.5386889800394,399.4613110199606,6.433416909,11.46426261254166,10.77398996394721,123.83678321834807,0,370.7896415,28.67166949,28.317502543095845,5.547945205479452,5.547945205479452,5.547945205479452,0,0,246.95285831567392,218.63535577257807
Portena - NL,NZ Indirect,4013679,Netherlands,VAN DALEN C/O JONKER & SCHUT B,VAN DALEN DAIRY TRADING BV.,C,Van Dalen Dairy Trading,Smart Serve,114612,MPC85 4854 LOSRC K EU NES 20KG MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,0.06,216,162.21149126413204,53.788508735867964,1.2866833818899461,2.292852522508332,2.154797992789442,52.41609928391725,0,48.05417483868025,5.734333897,5.663500508619169,1.1095890410958904,1.1095890410958904,1.1095890410958904,0,0,-4.361924445,-10.02542495
Portena - NL,NZ Indirect,4013679,Netherlands,VAN DALEN C/O JONKER & SCHUT B,VAN DALEN DAIRY TRADING BV.,C,Van Dalen Dairy Trading,Smart Serve,114808,DC NACTE 166 HAL/K 20KG MBG,Sodium Caseinate,Unknown Origin,Caseinate,1.54,5544,4036.5642564590294,1507.4357435409706,33.024873468508616,58.849881411047186,55.30648181492902,54.822021577859715,0,1360.2545068464858,147.18123669448482,145.36317972122535,28.479452054794518,28.479452054794518,28.479452054794518,0,0,1305.4324852686261,1160.0693055474007
