FacilityType,SupplyChainFlow,ShipToParty,ShipToName,ABCClass,ParentName,ShipToCountry,Material,MaterialDescription,Commodity,ProductGroup,ProductOrigin,QuantityInMT,TotalSalesValue,TotalCOGS,GM,TotalStorageCostPerYear,TotalHandlingCost,TotalDemurrageCost,IOC,TotalTransportCost,CBM,SGA,CBMAI,EBITAI,Segment
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,104517,CaCte 3800 Sstab 20kg MBG,Caseinate,Calcium Caseinate,New Zealand,0.06,216,176.17850513653326,39.82149486346674,1.2866833818899461,2.292852522508332,2.154797992789442,174.51776716370586,0,34.08716096627902,5.663500508619169,-140.43060619742684,-146.094106706046,Smart Serve
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,104527,CACTE 3808 SSTAB ABT 20KG MBG,Caseinate,Calcium Caseinate,New Zealand,0.32,1152,4723.820170465384,-3571.820170465384,6.238464881890647,12.228546786711105,11.492255961543693,808.6743833235948,0,-3601.7794380955293,30.205336045968902,-4410.453821419124,-4440.659157465093,Smart Serve
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,104613,ACas 7417 Min 30# all-in 10% 25kg MBG,Casein,Acid Casein,New Zealand,0.125,725,471.8983501709687,253.10164982903132,2.14447230314991,4.776776088559025,4.489162484978005,69.82124593131589,0,241.69123895234438,11.798959392956602,171.8699930210285,160.07103362807192,Smart Serve
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,104642,WPI 895 IX 25KG MBG,WPC,Whey Protein Isolate,New Zealand,0.125,450,221.48073376217738,228.51926623782262,2.14447230314991,4.776776088559025,4.489162484978005,145.32385257919103,0,217.10885536113568,11.798959392956602,71.78500278194466,59.98604338898805,Smart Serve
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,104668,MLKMIN 997 UHT 25KG MBG,Whey,Milk Minerals,New Zealand,0.175,17.5,488.13270060025303,-470.63270060025303,6.004522448819747,6.687486523982635,6.2848274789692065,16.989049672687248,0,-489.60953705202456,16.518543150139244,-506.5985867247118,-523.1171298748511,Smart Serve
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,110170,CaCte 3808 Sstab ABT 20kg MBG,Caseinate,Calcium Caseinate,New Zealand,0.18,648,628.1192597751239,19.88074022487615,3.8600501456698377,6.878557567524996,6.464393978368326,370.6918090329194,0,2.677738533312988,16.990501525857507,-368.0140704996064,-385.0045720254639,Smart Serve
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,111061,DC WHEY HYD 917 HAL/K 25KG MBG,Whey,Whey Hydrolysates,Unknown Origin,0.125,450,352.5043851660936,97.49561483390642,3.0635318616427285,4.776776088559025,4.489162484978005,23.52263436715092,0,85.16614439872666,11.798959392956602,61.64351003157574,49.84455063861913,Smart Serve
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,111683,DC NACTE 167 HAL/K 20KG MBG,Caseinate,Sodium Caseinate,Unknown Origin,0.42,1512,888.5668879498569,623.4331120501431,9.006783673229622,16.049967657558323,15.083585949526096,15.554545204053374,0,583.2927747698291,39.64450356033418,567.7382295657757,528.0937260054415,Smart Serve
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,112284,WPC80 CHS 550 25KG MBG (FUNCTIONAL),WPC,WPC 80% (Cheese),New Zealand,1.075,3870,1779.601424883636,2090.398575116364,18.442461807089227,41.080274361607614,38.60679737081084,649.9249828550417,0,1992.2690415768564,101.47105077942678,1342.3440587218147,1240.8730079423879,Smart Serve
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,112960,MPC85 4882 MEDAPP HAL/K 20KG MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,0.1,360,319.44935471838863,40.55064528161137,2.0104427842030406,3.8214208708472204,3.591329987982404,53.851206338716636,0,31.127451638578698,9.439167514365282,-22.72375470013794,-32.16292221450322,Smart Serve
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,113329,CaCte 390 SusStab Disp K 20kgMBG,Caseinate,Calcium Caseinate,New Zealand,0.34,1224,1070.5973666542334,153.40263334576662,7.291205830709695,12.992830960880548,12.210521959140173,1318.6414909362138,0,120.9080745950362,32.09316954884196,-1197.7334163411776,-1229.8265858900197,Smart Serve
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,114351,WPC 80 Chs 4501 Inst K 20kgMBG,WPC,WPC 80% (Cheese),New Zealand,0.06,216,99.46667585868587,116.53332414131413,1.2866833818899461,2.292852522508332,2.154797992789442,33.25717780460084,0,110.79899024412641,5.663500508619169,77.54181243952557,71.8783119309064,Smart Serve
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,114574,MPC70 4703 LH K ABT 20KG MBG,MPC,Milk Protein Concentrate 70,New Zealand,0.3,1080,680.5386889800394,399.4613110199606,6.43341690944973,11.46426261254166,10.77398996394721,123.83678321834807,0,370.78964153402205,28.317502543095845,246.95285831567398,218.63535577257812,Smart Serve
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,114612,MPC85 4854 LOSRC K EU NES 20KG MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,0.06,216,162.21149126413204,53.788508735867964,1.2866833818899461,2.292852522508332,2.154797992789442,52.41609928391725,0,48.05417483868025,5.663500508619169,-4.361924445237001,-10.02542495385617,Smart Serve
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,114808,DC NACTE 166 HAL/K 20KG MBG,Caseinate,Sodium Caseinate,Unknown Origin,1.54,5544,4036.5642564590294,1507.4357435409706,33.024873468508616,58.849881411047186,55.30648181492902,54.822021577859715,0,1360.254506846486,145.36317972122535,1305.4324852686264,1160.069305547401,Smart Serve
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,115542,WPI 8855 IX 20KG MBG,WPC,Whey Protein Isolate,New Zealand,0.02,72,31.558650609068923,40.44134939093108,0.428894460629982,0.764284174169444,0.7182659975964808,5.446282619044119,0,38.52990475853517,1.8878335028730564,33.08362213949105,31.19578863661799,Smart Serve
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,120874,WPC80 CHS 450 INST 20KG MBG,WPC,WPC 80% (Cheese),New Zealand,0.02,72,41.71900037299514,30.28099962700486,0.428894460629982,0.764284174169444,0.7182659975964808,12.967570760610142,0,28.36955499460895,1.8878335028730564,15.401984233998808,13.514150731125753,Smart Serve
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,120931,WPI 895-INST IX 20KG MBG,WPC,Whey Protein Isolate,New Zealand,0.1,360,206.35837374114135,153.64162625885865,4.288944606299821,3.8214208708472204,3.591329987982404,77.840827008501,0,141.93993079372922,9.439167514365282,64.09910378522822,54.65993627086294,Smart Serve
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,120941,DC WHEY HYD 7051 HA HAL/K 500KG BBG,Whey,Whey Hydrolysates,Unknown Origin,1.5,5400,3236.060748661115,2163.939251338885,38.60050145669838,57.3213130627083,53.86994981973606,401.0701996545379,0,2014.1474869997419,141.58751271547922,1613.077287345204,1471.4897746297247,Smart Serve
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,121038,BMP BSP NUTING WTBLD ABT 25KG MBG,BMP,Buttermilk Powder,New Zealand,0.4,400,1203.6685731176592,-803.6685731176592,6.862311370079712,15.285683483388881,14.365319951929616,48.38177474625993,0,-840.1818879230574,37.75667005746113,-888.5636626693173,-926.3203327267785,Smart Serve
Portena - NL,NZ Indirect,4013771,VAN LINDENBERG C/O VAN ZUTVEN,B,Van Lindenberg Trading,Netherlands,103791,MPC85 4855 K EU 20kg MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,0.28,1120,988.0704724041158,131.92952759588422,6.004522448819749,10.699978438372218,10.055723966350731,40.13271853039107,0,105.16930274234153,26.42966904022279,65.03658421195047,38.60691517172768,Semi Managed
Portena - NL,NZ Indirect,4013771,VAN LINDENBERG C/O VAN ZUTVEN,B,Van Lindenberg Trading,Netherlands,104650,WHEY HYD 821 HA 15KG MBG,Whey,Whey Hydrolysates,New Zealand,0.72,2880,2516.1732151543497,363.8267848456503,20.586934110239135,27.514230270099983,25.857575913473305,117.76479638009053,0,289.8680445518379,67.96200610343003,172.10324817174737,104.14124206831734,Semi Managed
Portena - NL,NZ Indirect,4013926,CONDIO GMBH,A,Condio,Germany,100714,MPC85 4851 LL K ABT 20KG PPK,MPC,Milk Protein Concentrate >=80%,New Zealand,6.58,68432,58097.81037934128,10334.189620658719,117.58856462272007,251.44949330174708,236.30951320924217,2304.0855257848816,851.62,8877.22204952501,621.0972224452355,6573.136523740128,5952.0393012948925,Managed
Portena - NL,NZ Indirect,4013926,CONDIO GMBH,A,Condio,Germany,103791,MPC85 4855 K EU 20kg MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,46.76,475783,368347.89321552636,107435.10678447364,1002.755248952898,1786.8963992081601,1679.305902380572,6702.163994575308,3406.48,99559.66923393201,4413.754729717206,92857.5052393567,88443.7505096395,Managed
Portena - NL,NZ Indirect,4013926,CONDIO GMBH,A,Condio,Germany,116248,MPC85 4851 LL K 20KG PPK,MPC,Milk Protein Concentrate >=80%,New Zealand,3.54,35400,27455.045796993876,7944.954203006124,75.91431953150682,135.2782988279916,127.13308157457709,2512.908597285068,851.6199999999999,6755.008503072049,334.146530008531,4242.099905786981,3907.95337577845,Managed
Portena - NL,NZ Indirect,4013956,IMMERGUT GMBH & CO. KG,C,Privatmolkerei Bauer,Germany,115542,WPI 8855 IX 20KG MBG,WPC,Whey Protein Isolate,New Zealand,15.8,300620,219673.57677909467,80946.42322090533,338.8266238976858,603.7844975938608,567.4301381012198,4302.563269044855,1810.27,77626.11196131256,1491.3884672697145,73323.54869226771,71832.16022499799,Smart Serve
Portena - NL,NZ Indirect,4014641,NEN-PRODUKTER AS,C,NEN-Produkter,Norway,103791,MPC85 4855 K EU 20kg MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,0.16,1864,1267.1545908331784,596.8454091668216,3.431155685039856,6.114273393355552,5.746127980771846,22.93298201736632,263.01,318.5438521076544,15.102668022984451,295.6108700902881,280.5082020673036,Smart Serve
Portena - NL,NZ Indirect,4014649,MEDIX LABORATOIRES NV,B,Alphacaps,Belgium,103791,MPC85 4855 K EU 20kg MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,3.6,39870,32294.857525678974,7575.142474321026,77.20100291339676,137.57115135049995,129.28787956736653,515.9920953907423,414.2,6816.882440489762,339.81003051715015,6300.89034509902,5961.08031458187,Semi Managed
Portena - NL,NZ Indirect,4014742,PROTERO GMBH,C,PROTERO GMBH,Germany,114351,WPC 80 Chs 4501 Inst K 20kgMBG,WPC,WPC 80% (Cheese),New Zealand,4.2,36060,26088.910094472256,9971.089905527744,90.06783673229621,160.49967657558324,150.83585949526096,2328.002446322059,0,9569.686532724603,396.4450356033418,7241.684086402544,6845.239050799202,Semi Managed
Portena - NL,NZ Indirect,4014743,MEDICHEMIA GMBH C/O PROTERO,C,PROTERO GMBH,Germany,114351,WPC 80 Chs 4501 Inst K 20kgMBG,WPC,WPC 80% (Cheese),New Zealand,1.2,17400,7453.974312706358,9946.02568729364,25.73366763779892,45.85705045016664,43.09595985578884,665.1435560920169,400.16,9431.179009349888,113.27001017238338,8766.035453257871,8652.765443085487,Semi Managed
Portena - NL,NZ Indirect,4014856,KRAFTVERKEHR NAGEL SE & CO.,B,Condetta,Germany,103791,MPC85 4855 K EU 20kg MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,184.12,1486957.2,1259426.9023457905,227530.29765420943,3948.4024045596143,7036.000107403903,6612.356773873202,26390.129056484293,8569.58,201363.95836837273,17379.395227449357,174973.82931188843,157594.43408443907,Managed
Portena - NL,NZ Indirect,4014878,SOLINA BELGIUM AG/NV EUPEN,C,SOLINA BELGIUM AG/NV,Belgium,100733,MPC85 4861 CWS K 20kg PPK,MPC,Milk Protein Concentrate >=80%,New Zealand,0.6,6600,4573.448209315272,2026.551790684728,12.86683381889946,22.92852522508332,21.54797992789442,534.9962853488089,59.92,1909.2884517128507,56.63500508619169,1374.2921663640418,1317.65716127785,Smart Serve
Portena - NL,NZ Indirect,4014878,SOLINA BELGIUM AG/NV EUPEN,C,SOLINA BELGIUM AG/NV,Belgium,120931,WPI 895-INST IX 20KG MBG,WPC,Whey Protein Isolate,New Zealand,4.92,113160,76855.72812251092,36304.27187748908,211.01607462995113,188.01390684568324,176.69343540873427,3829.768688818249,773.3399999999999,34955.208460604714,464.4070417067719,31125.439771786463,30661.032730079693,Smart Serve
Portena - NL,NZ Indirect,4015153,STERNMAID TRANSPORTE&LOGISTIK,C,Sternmaid,Germany,104668,MLKMIN 997 UHT 25KG MBG,Whey,Milk Minerals,New Zealand,7.5,48000,22837.868306515447,25162.131693484553,257.3366763779892,286.6065653135415,269.34974909868026,728.1021288294535,1255.21,23093.628702694343,707.9375635773962,22365.52657386489,21657.58901028749,Smart Serve
Portena - NL,NZ Indirect,4015185,UNIONPLUS S.R.L.,C,Unionplus,Italy,103791,MPC85 4855 K EU 20kg MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,18,129060,110354.57628367085,18705.423716329155,386.0050145669838,687.8557567524997,646.4393978368327,2579.960476953711,0,16985.12354717284,1699.0501525857508,14405.163070219129,12706.112917633378,Smart Serve
Portena - NL,NZ Indirect,4015186,WAREHOUSE UNIONPLUS S.R.L.,C,Unionplus,Italy,103791,MPC85 4855 K EU 20kg MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,18.02,129168,110477.1924795416,18690.807520458402,386.4339090276138,688.620040926669,647.1576638344292,2582.8270997058817,291.12,16677.47590666969,1700.9379860886238,14094.648806963807,12393.710820875183,Smart Serve
Portena - NL,NZ Indirect,4015186,WAREHOUSE UNIONPLUS S.R.L.,C,Unionplus,Italy,111061,DC WHEY HYD 917 HAL/K 25KG MBG,Whey,Whey Hydrolysates,Unknown Origin,0.75,10500,4691.904745481372,5808.095254518628,18.381191169856372,28.66065653135415,26.93497490986803,141.13580620290554,0,5734.118431907549,70.79375635773961,5592.982625704643,5522.188869346904,Smart Serve
Portena - NL,NZ Indirect,4015186,WAREHOUSE UNIONPLUS S.R.L.,C,Unionplus,Italy,112284,WPC80 CHS 550 25KG MBG (FUNCTIONAL),WPC,WPC 80% (Cheese),New Zealand,13.85,158513,93605.5133277568,64907.486672243205,237.60753118901002,529.26679061234,497.3992033355629,8373.452104690537,426.6,63216.6131471063,1307.3247007395917,54843.16104241576,53535.83634167617,Smart Serve
Portena - NL,NZ Indirect,4015563,CARE4TRADE & NUTRIFILL GMBH C/,C,PROTERO GMBH,Germany,114351,WPC 80 Chs 4501 Inst K 20kgMBG,WPC,WPC 80% (Cheese),New Zealand,1.2,12960,7453.974312706358,5506.025687293642,25.73366763779892,45.85705045016664,43.09595985578884,665.1435560920169,236.66666666666666,5154.6723426832195,113.27001017238338,4489.528786591202,4376.258776418819,Semi Managed
Portena - NL,NZ Indirect,4015579,VILGAIN WH Z2,C,Vilgain,Czech Republic,100733,MPC85 4861 CWS K 20kg PPK,MPC,Milk Protein Concentrate >=80%,New Zealand,0.1,950,640.3536241239394,309.6463758760606,2.1444723031499104,3.8214208708472204,3.591329987982404,89.16604755813482,364.35,-64.260847285919,9.439167514365282,-153.42689484405383,-162.86606235841913,Smart Serve
Portena - NL,NZ Indirect,4015842,4 FUN POLSKA SP. Z O.O.,B,"DAIRY 4 FUN , S.R.O.",Poland,103791,MPC85 4855 K EU 20kg MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,90,702900,588902.1669860284,113997.83301397157,1930.025072834919,3439.2787837624983,3232.1969891841636,12899.802384768554,850,104546.33216819,8495.250762928754,91646.52978342144,83151.27902049269,Semi Managed
Portena - NL,NZ Indirect,4016239,"DAIRY 4 FUN , S.R.O.",B,"DAIRY 4 FUN , S.R.O.",Czech Republic,103791,MPC85 4855 K EU 20kg MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,144,1107000,942243.4671776455,164756.53282235446,3088.0401165358703,5502.846054019998,5171.515182694661,20639.683815629687,0,150994.13146910394,13592.401220686006,130354.44765347426,116762.04643278825,Semi Managed
Rokiskio - LT,EU to EU Direct,2000332,STERNMAID GMBH & CO. KG,C,Sternmaid,Germany,113165,ROKI WPC80 CHS 392 K 20KG MBG,WPC,WPC 80% (Cheese),Lithuania,7.92,57895.2,67502.69432362219,-9607.494323622188,0,0,0,624.7874394966598,1100,-10707.494323622188,747.5820671377303,-11332.281763118848,-12079.863830256578,Smart Serve
Rokiskio - LT,EU to EU Direct,2005770,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Netherlands,113165,ROKI WPC80 CHS 392 K 20KG MBG,WPC,WPC 80% (Cheese),Lithuania,10.56,61776,58607.77915070243,3168.2208492975697,0,0,0,833.0499193288797,0,3168.2208492975697,996.7760895169738,2335.17092996869,1338.3948404517162,Managed
Rokiskio - LT,EU to EU Direct,2005770,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Netherlands,114455,ROKI WPC80 Chs 450 Inst K EU 15kgMBG,WPC,WPC 80% (Cheese),Lithuania,49.68000000000001,248940,262735.1840243213,-13795.184024321323,0,0,0,9405.463646594158,0,-13795.184024321323,4689.378421136672,-23200.64767091548,-27890.026092052154,Managed
Rokiskio - LT,EU to EU Direct,2005770,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Netherlands,116274,ROKI WPI 894-INST MF EU 15KG MBG,WPC,Whey Protein Isolate,Lithuania,17.28,152928,219652.9322993841,-66724.93229938409,0,0,0,5934.646677934189,0,-66724.93229938409,1631.0881464823208,-72659.57897731828,-74290.6671238006,Managed
Rokiskio - LT,EU to EU Direct,2009710,LACTOLAND,A,Lactoland,Germany,114455,ROKI WPC80 Chs 450 Inst K EU 15kgMBG,WPC,WPC 80% (Cheese),Lithuania,138.94500000000002,1136667,1210524.919194195,-73857.91919419495,0,0,0,26305.1961830923,0,-73857.91919419495,13115.251302834842,-100163.11537728725,-113278.3666801221,Managed
Rokiskio - LT,EU to EU Direct,2009710,LACTOLAND,A,Lactoland,Germany,116235,ROKI WPC 356 HIFAT EU 15KG MBG,WPC,High Fat B/T WPC,Lithuania,171.705,878732.25,838948.8073642278,39783.44263577217,0,0,0,15368.681343615524,0,39783.44263577217,16207.522580540908,24414.761292156643,8207.238711615735,Managed
Rokiskio - LT,EU to EU Direct,2009710,LACTOLAND,A,Lactoland,Germany,116274,ROKI WPI 894-INST MF EU 15KG MBG,WPC,Whey Protein Isolate,Lithuania,17.28,309312,439791.1595009823,-130479.15950098232,0,0,0,5934.646677934189,0,-130479.15950098232,1631.0881464823208,-136413.8061789165,-138044.89432539884,Managed
Rokiskio - LT,EU to EU Direct,2012213,CHEMLOG,C,Azelis,France,113165,ROKI WPC80 CHS 392 K 20KG MBG,WPC,WPC 80% (Cheese),Lithuania,10.56,126720,90003.59440898125,36716.405591018745,0,0,0,833.0499193288797,1700,35016.405591018745,996.7760895169738,34183.35567168987,33186.5795821729,Semi Managed
Rokiskio - LT,EU to EU Direct,2015001,YES MULTI LOGISTICS CENTER-FRA,B,Univar Solutions,Germany,114455,ROKI WPC80 Chs 450 Inst K EU 15kgMBG,WPC,WPC 80% (Cheese),Lithuania,51.84,241056,274158.452894944,-33102.452894944,0,0,0,9814.396848619992,0,-33102.452894944,4893.264439446963,-42916.84974356399,-47810.11418301095,Managed
Rokiskio - LT,EU to EU Direct,2015001,YES MULTI LOGISTICS CENTER-FRA,B,Univar Solutions,Germany,116274,ROKI WPI 894-INST MF EU 15KG MBG,WPC,Whey Protein Isolate,Lithuania,38.34,466560,487354.94353925844,-20794.943539258442,0,0,0,13167.497316666482,0,-20794.943539258442,3618.976825007649,-33962.44085592493,-37581.41768093258,Managed
Rokiskio - LT,EU to EU Direct,2016041,UNIVAR B.V,B,Univar Solutions,Spain,114455,ROKI WPC80 Chs 450 Inst K EU 15kgMBG,WPC,WPC 80% (Cheese),Lithuania,51.84,231552,274158.452894944,-42606.452894944,0,0,0,9814.396848619992,0,-42606.452894944,4893.264439446963,-52420.84974356399,-57314.11418301095,Managed
