,Unnamed: 0,ShipToParty,SupplyChainFlow,Agmd,ProductOrigin,Account,ProductGroup,MaterialDescription,ABCClass,Continent,Segment,FacilityType,Material,FY,ShipToName,Month,ShipToCountry,Commodity,SoldToName,QuantityInMT,TotalSalesValue,TotalCOGS,TotalStorageCostPerYear,TotalHandlingCost,TotalDemurrageCost,TotalTransportCost,SGA,IOC,TotalS&D,GM,CBM,CBMAI,EBITAI
1750,1750,4005132,NZ Direct Export,2022-11-24,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,11-2022,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,75.6,302045.89716,280843.84020807873,0.0,0.0,0.0,0.0,7136.010640860153,0.0,0.0,21202.05695192121,21202.05695192121,21202.05695192121,14066.046311061062
1751,1751,4005132,NZ Direct Export,2022-11-25,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,11-2022,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,176.4,704773.76004,655302.2938188504,0.0,0.0,0.0,0.0,16650.691495340358,0.0,0.0,49471.4662211495,49471.4662211495,49471.4662211495,32820.77472580914
1752,1752,4005132,NZ Direct Export,2022-11-29,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,11-2022,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,151.2,604091.79432,561687.6804161575,0.0,0.0,0.0,0.0,14272.021281720306,0.0,0.0,42404.11390384243,42404.11390384243,42404.11390384243,28132.092622122123
1753,1753,4005132,NZ Direct Export,2022-11-30,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,11-2022,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,252.0,1006819.6572,936146.1340269292,0.0,0.0,0.0,0.0,23786.70213620051,0.0,0.0,70673.52317307072,70673.52317307072,70673.52317307072,46886.821036870206
1754,1754,4005132,NZ Direct Export,2022-12-13,New Zealand,Key Account,Anhydrous Milkfat,AMF PREM K/HAL/MUI 210KG DRM,A,Africa,Key Account,Plant - NZ,110645,2023,FRIESLANDCAMPINA WAMCO NIGERIA,12-2022,Nigeria,AMF,FRIESLANDCAMPINA NEDERLAND BV,33.6,211309.8813,172673.6288075601,0.0,0.0,0.0,0.0,3171.560284826736,0.0,0.0,38636.252492439904,38636.252492439904,38636.252492439904,35464.69220761317
1755,1755,4005132,NZ Direct Export,2022-12-19,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,12-2022,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,302.4,1122305.2375500002,1123375.360832315,0.0,0.0,0.0,0.0,28544.042563440613,0.0,0.0,-1070.123282314977,-1070.123282314977,-1070.123282314977,-29614.165845755582
1756,1756,4005132,NZ Direct Export,2022-12-20,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,12-2022,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,226.8,841728.9163500001,842531.5206242363,0.0,0.0,0.0,0.0,21408.03192258046,0.0,0.0,-802.6042742362333,-802.6042742362333,-802.6042742362333,-22210.63619681669
1757,1757,4005132,NZ Direct Export,2022-12-21,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,12-2022,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,75.6,280576.3212,280843.84020807873,0.0,0.0,0.0,0.0,7136.010640860153,0.0,0.0,-267.5190080787433,-267.5190080787433,-267.5190080787433,-7403.529648938895
1758,1758,4005132,NZ Direct Export,2022-12-22,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,12-2022,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,100.8,387553.7988,374458.4536107717,0.0,0.0,0.0,0.0,9514.680854480204,0.0,0.0,13095.345189228305,13095.345189228305,13095.345189228305,3580.6643347481004
1759,1759,4005132,NZ Direct Export,2022-12-30,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,12-2022,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,176.4,654678.045,655302.2938188504,0.0,0.0,0.0,0.0,16650.691495340358,0.0,0.0,-624.2488188504067,-624.2488188504067,-624.2488188504067,-17274.94031419076
1760,1760,4005132,NZ Direct Export,2022-12-31,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,12-2022,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,75.6,280576.3212,280843.84020807873,0.0,0.0,0.0,0.0,7136.010640860153,0.0,0.0,-267.5190080787433,-267.5190080787433,-267.5190080787433,-7403.529648938895
1761,1761,4005132,NZ Direct Export,2023-01-04,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,01-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,251.575,949850.19616,934567.3161421616,0.0,0.0,0.0,0.0,23746.585674264457,0.0,0.0,15282.880017838395,15282.880017838395,15282.880017838395,-8463.70565642606
1762,1762,4005132,NZ Direct Export,2023-01-06,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,01-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,100.725,380298.7616,374179.83868993033,0.0,0.0,0.0,0.0,9507.60147884443,0.0,0.0,6118.922910069639,6118.922910069639,6118.922910069639,-3388.678568774791
1763,1763,4005132,NZ Direct Export,2023-01-12,New Zealand,Key Account,Anhydrous Milkfat,gDT AMF Prem 210kg DR,A,Africa,Key Account,Plant - NZ,110739,2023,FRIESLANDCAMPINA WAMCO NIGERIA,01-2023,Nigeria,AMF,FRIESLANDCAMPINA NEDERLAND BV,33.6,194419.76768,195818.89044166807,0.0,0.0,0.0,0.0,3171.560284826736,0.0,0.0,-1399.1227616680844,-1399.1227616680844,-1399.1227616680844,-4570.68304649482
1764,1764,4005132,NZ Direct Export,2023-01-14,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,01-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,201.6,732384.61568,748916.9072215434,0.0,0.0,0.0,0.0,19029.36170896041,0.0,0.0,-16532.29154154332,-16532.29154154332,-16532.29154154332,-35561.65325050373
1765,1765,4005132,NZ Direct Export,2023-01-16,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,01-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,100.8,366192.28928,374458.4536107717,0.0,0.0,0.0,0.0,9514.680854480204,0.0,0.0,-8266.164330771657,-8266.164330771657,-8266.164330771657,-17780.845185251863
1766,1766,4005132,NZ Direct Export,2023-01-18,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,01-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,301.325,1098197.71488,1119381.8803002555,0.0,0.0,0.0,0.0,28442.571512661187,0.0,0.0,-21184.165420255697,-21184.165420255697,-21184.165420255697,-49626.736932916894
1767,1767,4005132,NZ Direct Export,2023-01-19,New Zealand,Key Account,Anhydrous Milkfat,gDT AMF Prem 210kg DR,A,Africa,Key Account,Plant - NZ,110739,2023,FRIESLANDCAMPINA WAMCO NIGERIA,01-2023,Nigeria,AMF,FRIESLANDCAMPINA NEDERLAND BV,33.6,194419.76768,195818.89044166807,0.0,0.0,0.0,0.0,3171.560284826736,0.0,0.0,-1399.1227616680844,-1399.1227616680844,-1399.1227616680844,-4570.68304649482
1768,1768,4005132,NZ Direct Export,2023-01-20,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,01-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,25.2,91842.97216,93614.61340269292,0.0,0.0,0.0,0.0,2378.670213620051,0.0,0.0,-1771.6412426929164,-1771.6412426929164,-1771.6412426929164,-4150.311456312968
1769,1769,4005132,NZ Direct Export,2023-01-25,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,01-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,226.8,826586.71232,842531.5206242363,0.0,0.0,0.0,0.0,21408.03192258046,0.0,0.0,-15944.808304236256,-15944.808304236256,-15944.808304236256,-37352.84022681673
1770,1770,4005132,NZ Direct Export,2023-01-30,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,01-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,352.8,1281673.06816,1310604.5876377008,0.0,0.0,0.0,0.0,33301.382990680715,0.0,0.0,-28931.519477700807,-28931.519477700807,-28931.519477700807,-62232.90246838153
1771,1771,4005132,NZ Direct Export,2023-01-31,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,01-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,252.0,915480.76032,936146.1340269292,0.0,0.0,0.0,0.0,23786.70213620051,0.0,0.0,-20665.37370692915,-20665.37370692915,-20665.37370692915,-44452.07584312966
1772,1772,4005132,NZ Direct Export,2023-02-14,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,02-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,201.6,716164.2152800001,748916.9072215434,0.0,0.0,0.0,0.0,19029.36170896041,0.0,0.0,-32752.691941543235,-32752.691941543235,-32752.691941543235,-51782.05365050364
1773,1773,4005132,NZ Direct Export,2023-02-21,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,02-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,252.0,895205.2737600001,936146.1340269292,0.0,0.0,0.0,0.0,23786.70213620051,0.0,0.0,-40940.86026692904,-40940.86026692904,-40940.86026692904,-64727.56240312955
1774,1774,4005132,NZ Direct Export,2023-02-22,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,02-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,504.0,1790410.5475200005,1872292.2680538583,0.0,0.0,0.0,0.0,47573.40427240102,0.0,0.0,-81881.72053385808,-81881.72053385808,-81881.72053385808,-129455.1248062591
1775,1775,4005132,NZ Direct Export,2023-03-09,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,03-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,252.0,898086.8358,936146.1340269292,0.0,0.0,0.0,0.0,23786.70213620051,0.0,0.0,-38059.29822692917,-38059.29822692917,-38059.29822692917,-61846.00036312968
1776,1776,4005132,NZ Direct Export,2023-03-27,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,03-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,277.15,1030303.615,1029575.0041490612,0.0,0.0,0.0,0.0,26160.65276606338,0.0,0.0,728.6108509387559,728.6108509387559,728.6108509387559,-25432.041915124624
1777,1777,4005132,NZ Direct Export,2023-03-28,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,03-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,252.0,936808.6266,936146.1340269292,0.0,0.0,0.0,0.0,23786.70213620051,0.0,0.0,662.4925730707764,662.4925730707764,662.4925730707764,-23124.20956312973
1778,1778,4005132,NZ Direct Export,2023-03-30,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,03-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,226.8,843127.7602,842531.5206242363,0.0,0.0,0.0,0.0,21408.03192258046,0.0,0.0,596.2395757636987,596.2395757636987,596.2395757636987,-20811.79234681676
1779,1779,4005132,NZ Direct Export,2023-03-31,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,03-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,25.175,93587.9274,93521.74176241248,0.0,0.0,0.0,0.0,2376.31042174146,0.0,0.0,66.18563758752134,66.18563758752134,66.18563758752134,-2310.1247841539384
1780,1780,4005132,NZ Direct Export,2023-04-04,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,04-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,932.325,3323788.22256,3463462.080978797,0.0,0.0,0.0,0.0,88003.71852830611,0.0,0.0,-139673.85841879668,-139673.85841879668,-139673.85841879668,-227677.5769471028
1781,1781,4005132,NZ Direct Export,2023-04-06,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,04-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,302.35,1071965.47488,1123189.6175517542,0.0,0.0,0.0,0.0,28539.32297968343,0.0,0.0,-51224.1426717541,-51224.1426717541,-51224.1426717541,-79763.46565143754
1782,1782,4005132,NZ Direct Export,2023-04-19,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,04-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,176.375,625327.9665600001,655209.42217857,0.0,0.0,0.0,0.0,16648.331703461765,0.0,0.0,-29881.455618569977,-29881.455618569977,-29881.455618569977,-46529.78732203174
1783,1783,4005132,NZ Direct Export,2023-04-27,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,04-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,252.0,882774.6681600001,936146.1340269292,0.0,0.0,0.0,0.0,23786.70213620051,0.0,0.0,-53371.46586692915,-53371.46586692915,-53371.46586692915,-77158.16800312966
1784,1784,4005132,NZ Direct Export,2023-05-01,New Zealand,Key Account,Anhydrous Milkfat,gDT AMF Prem 210kg DR,A,Africa,Key Account,Plant - NZ,110739,2023,FRIESLANDCAMPINA WAMCO NIGERIA,05-2023,Nigeria,AMF,FRIESLANDCAMPINA NEDERLAND BV,33.6,172623.74000000002,195818.89044166807,0.0,0.0,0.0,0.0,3171.560284826736,0.0,0.0,-23195.15044166805,-23195.15044166805,-23195.15044166805,-26366.71072649479
1785,1785,4005132,NZ Direct Export,2023-05-10,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,05-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,226.775,801378.144,842438.6489839558,0.0,0.0,0.0,0.0,21405.672130701867,0.0,0.0,-41060.50498395585,-41060.50498395585,-41060.50498395585,-62466.17711465772
1786,1786,4005132,NZ Direct Export,2023-05-11,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,05-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,25.2,89051.814,93614.61340269292,0.0,0.0,0.0,0.0,2378.670213620051,0.0,0.0,-4562.799402692923,-4562.799402692923,-4562.799402692923,-6941.469616312974
1787,1787,4005132,NZ Direct Export,2023-05-16,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,05-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,25.2,89051.8324,93614.61340269292,0.0,0.0,0.0,0.0,2378.670213620051,0.0,0.0,-4562.781002692922,-4562.781002692922,-4562.781002692922,-6941.451216312973
1788,1788,4005132,NZ Direct Export,2023-05-17,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,05-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,781.125,2671903.2748,2901774.40056264,0.0,0.0,0.0,0.0,73731.69724658581,0.0,0.0,-229871.1257626391,-229871.1257626391,-229871.1257626391,-303602.82300922496
1789,1789,4005132,NZ Direct Export,2023-05-18,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,05-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,201.6,712414.6407999999,748916.9072215434,0.0,0.0,0.0,0.0,19029.36170896041,0.0,0.0,-36502.266421543376,-36502.266421543376,-36502.266421543376,-55531.628130503785
1790,1790,4005132,NZ Direct Export,2023-05-22,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,05-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,151.2,507775.4896,561687.6804161575,0.0,0.0,0.0,0.0,14272.021281720306,0.0,0.0,-53912.1908161575,-53912.1908161575,-53912.1908161575,-68184.21209787781
1791,1791,4005132,NZ Direct Export,2023-05-23,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,05-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,126.0,427568.85,468073.06701346464,0.0,0.0,0.0,0.0,11893.351068100255,0.0,0.0,-40504.217013464586,-40504.217013464586,-40504.217013464586,-52397.56808156485
1792,1792,4005132,NZ Direct Export,2023-05-24,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,05-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,201.6,712414.6407999999,748916.9072215434,0.0,0.0,0.0,0.0,19029.36170896041,0.0,0.0,-36502.266421543376,-36502.266421543376,-36502.266421543376,-55531.628130503785
1793,1793,4005132,NZ Direct Export,2023-05-25,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,05-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,25.2,89051.8324,93614.61340269292,0.0,0.0,0.0,0.0,2378.670213620051,0.0,0.0,-4562.781002692922,-4562.781002692922,-4562.781002692922,-6941.451216312973
1794,1794,4005132,NZ Direct Export,2023-06-12,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,06-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,251.975,848048.1318000001,936053.2623866488,0.0,0.0,0.0,0.0,23784.34234432192,0.0,0.0,-88005.13058664868,-88005.13058664868,-88005.13058664868,-111789.47293097062
1795,1795,4005132,NZ Direct Export,2023-06-13,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Africa,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA WAMCO NIGERIA,06-2023,Nigeria,WMP,FRIESLANDCAMPINA NEDERLAND BV,252.0,848132.2735200002,936146.1340269292,0.0,0.0,0.0,0.0,23786.70213620051,0.0,0.0,-88013.8605069291,-88013.8605069291,-88013.8605069291,-111800.5626431296
1796,1796,4005212,EU to EU Direct,2022-10-27,Netherlands,Alpha Milkpowders,WPC 80% (Cheese),FNL WPC80 CHS 515 20KG MBG FLSH,C,Europe,Semi Managed,Portena - NL,114273,2023,ALPHA C/O BAKKER LOGISTIEK,10-2022,Netherlands,WPC,ALPHA MILKPOWDERS HOLLAND B.V.,17.6,154880.0,136561.924734563,283.0703440157881,141.2142110809887,0.0,0.0,1661.2934825282898,4559.212807889717,424.2845550967768,18318.075265436983,17893.79071034021,13334.577902450494,11673.284419922204
1797,1797,4005212,EU to EU Direct,2022-11-01,Netherlands,Alpha Milkpowders,WPC 80% (Cheese),FNL WPC80 CHS 515 20KG MBG FLSH,C,Europe,Semi Managed,Portena - NL,114273,2023,ALPHA C/O BAKKER LOGISTIEK,11-2022,Netherlands,WPC,ALPHA MILKPOWDERS HOLLAND B.V.,17.6,154880.0,136561.924734563,283.0703440157881,141.2142110809887,0.0,0.0,1661.2934825282898,4559.212807889717,424.2845550967768,18318.075265436983,17893.79071034021,13334.577902450494,11673.284419922204
